timestamp,device_id,test_id,waveform_type,bias,amplitude,frequency,test_purpose,quality_label,notes,cycle_id,feedback_position_%,setpoint_position_%,motor_torque_Nmm,power_W,internal_temperature_deg_C,rotation_direction,test_number,source_file,elapsed_seconds,dt_seconds,velocity,temperature_rate
2026-03-16 18:33:27.801000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,87.771,0.04800000000000182,-1.1368683772161603e-13,0.0
2026-03-16 18:33:27.858000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,87.828,0.05700000000000216,0.0,-5.684341886080802e-14
2026-03-16 18:33:27.907000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,87.877,0.04899999999999238,-1.1368683772161603e-13,0.0
2026-03-16 18:33:27.955000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,87.925,0.04800000000000182,-1.1368683772161603e-13,0.0
2026-03-16 18:33:28.001000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,87.971,0.04600000000000648,0.0,0.0
2026-03-16 18:33:28.048000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.018,0.046999999999997044,-2.2737367544323206e-13,-5.684341886080802e-14
2026-03-16 18:33:28.094000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.064,0.04599999999999227,0.0,0.0
2026-03-16 18:33:28.141000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.111,0.047000000000011255,0.0,-5.684341886080802e-14
2026-03-16 18:33:28.188000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.158,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.235000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.205,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.282000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.252,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.328000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.298,0.04600000000000648,0.0,0.0
2026-03-16 18:33:28.375000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.345,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.422000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.392,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.468000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.438,0.04600000000000648,0.0,0.0
2026-03-16 18:33:28.515000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.485,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.561000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.531,0.04600000000000648,0.0,0.0
2026-03-16 18:33:28.608000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.578,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.655000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.625,0.046999999999997044,0.0,0.0
2026-03-16 18:33:28.701000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.671,0.04600000000000648,0.0,0.0
2026-03-16 18:33:28.748000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.718,0.046999999999997044,-2.2737367544323206e-13,-5.684341886080802e-14
2026-03-16 18:33:28.794000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.764,0.04599999999999227,0.0,0.0
2026-03-16 18:33:28.841000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.811,0.047000000000011255,-1.1368683772161603e-13,-5.684341886080802e-14
2026-03-16 18:33:28.893000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.863,0.0519999999999925,0.0,0.0
2026-03-16 18:33:28.942000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.912,0.049000000000006594,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:28.990000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,88.96,0.04799999999998761,-1.1368683772161603e-13,0.0
2026-03-16 18:33:29.036000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.006,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.083000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.053,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.130000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.1,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.176000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.146,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.223000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.193,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.269000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.239,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.316000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.286,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.363000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.333,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.409000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.379,0.04600000000000648,1.1368683772161603e-13,0.0
2026-03-16 18:33:29.457000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.427,0.04800000000000182,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:29.503000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.473,0.04599999999999227,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:29.550000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.52,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.597000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.567,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.643000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.613,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.690000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.66,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.737000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.707,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.783000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.753,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.830000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.8,0.046999999999997044,0.0,0.0
2026-03-16 18:33:29.876000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.846,0.04600000000000648,0.0,0.0
2026-03-16 18:33:29.923000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.893,0.046999999999997044,0.0,-2.842170943040401e-14
2026-03-16 18:33:29.978000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.948,0.05499999999999261,-1.1368683772161603e-13,0.0
2026-03-16 18:33:30.027000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,27.0,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,89.997,0.049000000000006594,-1.1368683772161603e-13,-1.0859929078016535
2026-03-16 18:33:30.074000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.044,0.046999999999997044,0.0,-1.0523907572639928
2026-03-16 18:33:30.120000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.09,0.04600000000000648,0.0,0.0
2026-03-16 18:33:30.167000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.137,0.046999999999997044,0.0,0.0
2026-03-16 18:33:30.214000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.184,0.046999999999997044,-1.1368683772161603e-13,-5.684341886080802e-14
2026-03-16 18:33:30.262000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.232,0.04800000000000182,0.0,0.0
2026-03-16 18:33:30.310000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.28,0.04800000000000182,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:30.357000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.327,0.046999999999997044,-1.1368683772161603e-13,-5.684341886080802e-14
2026-03-16 18:33:30.405000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.375,0.04800000000000182,0.0,0.0
2026-03-16 18:33:30.453000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.423,0.04800000000000182,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:30.500000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.47,0.046999999999997044,-1.1368683772161603e-13,-5.684341886080802e-14
2026-03-16 18:33:30.548000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.518,0.04800000000000182,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:30.595000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.565,0.046999999999997044,-1.1368683772161603e-13,-5.684341886080802e-14
2026-03-16 18:33:30.643000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.613,0.04800000000000182,0.0,5.684341886080802e-14
2026-03-16 18:33:30.692000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.662,0.049000000000006594,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:30.747000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.717,0.05499999999999261,1.1368683772161603e-13,5.684341886080802e-14
2026-03-16 18:33:30.800000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.77,0.05299999999999727,2.2737367544323206e-13,5.684341886080802e-14
2026-03-16 18:33:30.851000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.821,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:30.903000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.873,0.05200000000000671,0.0,5.684341886080802e-14
2026-03-16 18:33:30.955000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.925,0.0519999999999925,0.0,0.0
2026-03-16 18:33:31.013000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,90.983,0.058000000000006935,-1.1368683772161603e-13,0.0
2026-03-16 18:33:31.067000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.037,0.054000000000002046,1.1368683772161603e-13,0.0
2026-03-16 18:33:31.124000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.094,0.05699999999998795,1.1368683772161603e-13,0.0
2026-03-16 18:33:31.175000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.145,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:31.227000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.197,0.05200000000000671,0.0,5.684341886080802e-14
2026-03-16 18:33:31.279000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.249,0.0519999999999925,0.0,-5.684341886080802e-14
2026-03-16 18:33:31.330000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.3,0.05100000000000193,0.0,0.0
2026-03-16 18:33:31.381000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.351,0.05100000000000193,0.0,0.0
2026-03-16 18:33:31.432000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.402,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:31.484000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.454,0.0519999999999925,0.0,-5.684341886080802e-14
2026-03-16 18:33:31.535000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.505,0.05100000000000193,0.0,0.0
2026-03-16 18:33:31.586000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.556,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:31.638000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.608,0.05200000000000671,1.1368683772161603e-13,0.0
2026-03-16 18:33:31.688000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.658,0.04999999999999716,-1.1368683772161603e-13,-2.842170943040401e-14
2026-03-16 18:33:31.740000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.71,0.0519999999999925,0.0,-5.684341886080802e-14
2026-03-16 18:33:31.791000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.761,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:31.843000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.813,0.05200000000000671,0.0,-5.684341886080802e-14
2026-03-16 18:33:31.894000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.864,0.05100000000000193,0.0,0.0
2026-03-16 18:33:31.945000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.915,0.05100000000000193,0.0,5.684341886080802e-14
2026-03-16 18:33:31.997000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,91.967,0.0519999999999925,-1.1368683772161603e-13,0.0
2026-03-16 18:33:32.051000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,92.021,0.054000000000002046,0.0,5.684341886080802e-14
2026-03-16 18:33:32.104000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,92.074,0.05299999999999727,0.0,-5.684341886080802e-14
2026-03-16 18:33:32.156000+00:00,BELIMO-8,P2_HIGH_SQUARE_001,square,80.0,10.0,0.02,step-response identification in high operating region,unreviewed,,4,70.04,70.0,0.0,0.0,26.9,0,2003,P2_HIGH_SQUARE_001_telemetry.csv,92.126,0.05200000000000671,0.0,2.842170943040401e-14
